(-55.71914483814105, 17.123420647435793, 0.0)
(-55.552913406190164, 17.788346375239325, 0.0)
(-55.38351566124974, 18.465937355001017, 0.0)
(-55.210951603319785, 19.156193586720875, 0.0)
(-55.035221232400275, 19.8591150703989, 0.0)
(-54.85632454849123, 20.574701806035076, 0.0)
(-54.674261551592636, 21.302953793629435, 0.0)
(-54.48903224170452, 22.04387103318194, 0.0)
(-54.30063661882684, 22.79745352469261, 0.0)
(-54.10907468295964, 23.563701268161452, 0.0)
(-53.914346434102896, 24.342614263588445, 0.0)
(-53.7164518722566, 25.13419251097362, 0.0)
(-53.515390997420766, 25.93843601031693, 0.0)
(-53.3111638095954, 26.75534476161841, 0.0)
(-53.10377030878048, 27.58491876487807, 0.0)
(-52.89321049497603, 28.427158020095884, 0.0)
(-52.679484368182045, 29.28206252727185, 0.0)
(-52.4625919283985, 30.149632286405986, 0.0)
(-52.24253317562543, 31.029867297498285, 0.0)
(-52.019308109862806, 31.92276756054875, 0.0)
(-51.79291673111065, 32.82833307555737, 0.0)
(-51.56335903936896, 33.74656384252416, 0.0)
(-51.33063503463772, 34.6774598614491, 0.0)
(-51.09474471691694, 35.62102113233221, 0.0)
(-50.85568808620663, 36.57724765517349, 0.0)
(-50.61346514250677, 37.546139429972925, 0.0)
(-50.36807588581737, 38.52769645673051, 0.0)
(-50.11952031613843, 39.52191873544626, 0.0)
(-49.86779843346995, 40.5288062661202, 0.0)
(-49.61291023781193, 41.54835904875229, 0.0)
(-49.35485572916436, 42.580577083342554, 0.0)
(-49.09363490752725, 43.62546036989095, 0.0)
(-48.82924777290062, 44.683008908397504, 0.0)
(-48.561694325284435, 45.75322269886226, 0.0)
(-48.29097456467871, 46.83610174128515, 0.0)
(-48.01708849108344, 47.93164603566623, 0.0)
(-47.74003610449863, 49.03985558200546, 0.0)
(-47.45981740492429, 50.16073038030284, 0.0)
(-47.176432392360404, 51.294270430558385, 0.0)
(-46.88988106680697, 52.44047573277209, 0.0)
(-46.600163428264004, 53.59934628694399, 0.0)
(-46.307279476731495, 54.77088209307401, 0.0)
(-46.01122921220944, 55.95508315116223, 0.0)
(-45.71201263469786, 57.15194946120855, 0.0)
(-45.40962974419672, 58.3614810232131, 0.0)
(-45.10408054070605, 59.583677837175784, 0.0)
(-44.795365024225845, 60.81853990309662, 0.0)
(-44.64371497402166, 60.864013676712375, 0.0)
(-44.53778045542869, 60.55544316035984, 0.0)
(-44.43078133947441, 60.24377047180838, 0.0)
(-44.32271754008565, 59.92899714130816, 0.0)
(-44.213589080567544, 59.611122304907774, 0.0)
(-44.10339593045283, 59.29014547075294, 0.0)
(-43.99213815783811, 58.96606897835826, 0.0)
(-43.87981568115842, 58.63889023110945, 0.0)
(-43.76642852804851, 58.308610204073716, 0.0)
(-43.651976764510984, 57.97522985416482, 0.0)
(-43.53646029760634, 57.6387477102664, 0.0)
(-43.41987912807044, 57.29916392855805, 0.0)
(-43.30223336010418, 56.956479768725465, 0.0)
(-43.18352288950641, 56.61069397107981, 0.0)
(-43.06374775101079, 56.261806955516995, 0.0)
(-42.94290794461756, 55.909818722039454, 0.0)
(-42.82100335728728, 55.55472819655511, 0.0)
(-42.69803432410159, 55.196538564161216, 0.0)
(-42.57400051805151, 54.83524671411084, 0.0)
(-42.4489020400675, 54.47085360897031, 0.0)
(-42.322738855322086, 54.10335895385668, 0.0)
(-42.195511080405986, 53.732763744938374, 0.0)
(-42.06721847231825, 53.359065947101605, 0.0)
(-41.937861449153495, 52.982269009242, 0.0)
(-41.807439631680644, 52.602369814519726, 0.0)
(-41.67595314631008, 52.219369401881394, 0.0)
(-41.54340181659019, 51.83326640549675, 0.0)
(-41.40978617187556, 51.44406492285523, 0.0)
(-41.27510556338205, 51.05175995361346, 0.0)
(-41.139360525850186, 50.656355572165296, 0.0)
(-41.002550700990696, 50.25784906994475, 0.0)
(-40.86467620823397, 49.856241349811825, 0.0)
(-40.725737047578995, 49.45153241175899, 0.0)
(-40.5857329169844, 49.04372007658196, 0.0)
(-40.444664722576434, 48.63281088190948, 0.0)
(-40.3025311740483, 48.21879555945676, 0.0)
(-40.15933370580739, 47.801684337973974, 0.0)
(-40.01507118336247, 47.381469154853946, 0.0)
(-39.869744057798144, 46.95815320721504, 0.0)
(-39.723352221859166, 46.53173574375068, 0.0)
(-39.575895566416854, 46.102216017575394, 0.0)
(-39.427374029685, 45.66959362161618, 0.0)
(-39.277788211320825, 45.233872667214605, 0.0)
(-39.127138199125774, 44.7950537107317, 0.0)
(-38.97542297091421, 44.35312980100507, 0.0)
(-38.82264318037288, 43.90810538672719, 0.0)
(-38.66879854425497, 43.45997856106258, 0.0)
(-38.51388927614369, 43.0087507637526, 0.0)
(-38.35791562803472, 42.55442366679446, 0.0)
(-38.200876661807484, 42.09699103532466, 0.0)
(-38.042773945280636, 41.63646326318673, 0.0)
(-37.88360609456857, 41.17283118472771, 0.0)
(-37.723373219029206, 40.70609554814125, 0.0)
(-37.5620763894519, 40.2362633740657, 0.0)
(-37.399713752428674, 39.76332254197884, 0.0)
(-37.236287926100964, 39.28729012876594, 0.0)
(-37.07179664400686, 38.808151366872046, 0.0)
(-36.90624090978209, 38.325912784507054, 0.0)
(-36.739620233922345, 37.84057121562877, 0.0)
(-36.571935244556215, 37.352130712093306, 0.0)
(-36.40318538276471, 36.86058767239071, 0.0)
(-36.23337085307562, 36.365943414772936, 0.0)
(-36.06249122917289, 35.868195217527905, 0.0)
(-35.890547438158215, 35.367349004419665, 0.0)
(-35.7175382630091, 34.8633970181793, 0.0)
(-35.54346525639336, 34.35634913674522, 0.0)
(-35.368328186163644, 33.846203857939656, 0.0)
(-35.19212564908744, 33.332952292820835, 0.0)
(-35.01485816952205, 32.816597777853936, 0.0)
(-34.83652657124331, 32.297145508844565, 0.0)
(-34.65712924624992, 31.774585361241073, 0.0)
(-34.4766684586712, 31.248931574825807, 0.0)
(-34.29514252664339, 30.720173576487326, 0.0)
(-34.11255240078164, 30.188317325895014, 0.0)
(-33.92889718842187, 29.653357235367384, 0.0)
(-33.74417686651063, 29.115293173447604, 0.0)
(-33.55839231058181, 28.574130602760807, 0.0)
(-33.37154338236003, 28.02986865175472, 0.0)
(-33.183629660005636, 27.482504694097113, 0.0)
(-32.99465013363034, 26.93203247271997, 0.0)
(-32.80460788841184, 26.37847111596996, 0.0)
(-32.61350000076724, 25.8218025000254, 0.0)
(-32.421326772572385, 25.262028512403255, 0.0)
(-32.228090102106876, 24.699160876259327, 0.0)
(-32.03378833044964, 24.133189344711603, 0.0)
(-31.838421494812657, 23.56411415638439, 0.0)
(-31.64199054408141, 22.991941151581457, 0.0)
(-31.444494649051535, 22.416665228147494, 0.0)
(-31.24593360354982, 21.838285127357814, 0.0)
(-31.046308855297855, 21.25680972752683, 0.0)
(-30.845618126865375, 20.67222507268334, 0.0)
(-30.64386438995317, 20.084549355241244, 0.0)
(-30.441044130774245, 19.49376108399359, 0.0)
(-30.237160664622273, 18.89988052105651, 0.0)
(-30.03221261317652, 18.30289923860802, 0.0)
(-29.826199300997615, 17.702813121745734, 0.0)
(-29.61912139283462, 17.09962622535712, 0.0)
(-29.4109789643734, 16.493339008398323, 0.0)
(-29.201771499210018, 15.8839483317389, 0.0)
(-28.9914998126646, 15.271459149453257, 0.0)
(-28.78016323496356, 14.655867393106433, 0.0)
(-28.56776148444515, 14.037171359359455, 0.0)
(-28.354296075868525, 13.41538022666606, 0.0)
(-28.139764497893033, 12.790478787363142, 0.0)
(-27.924170245182914, 12.162488188563444, 0.0)
(-27.707510327993177, 11.53139034263603, 0.0)
(-27.489785742905468, 10.897191278791041, 0.0)
(-27.270996281033504, 10.259889736994168, 0.0)
(-27.051142569036813, 9.619489497352802, 0.0)
(-26.830223980257436, 8.97598677976876, 0.0)
(-26.60824050656202, 8.32938153786278, 0.0)
(-26.38519240164093, 7.679675300370043, 0.0)
(-26.16107953597366, 7.026867288139634, 0.0)
(-25.935902946157896, 6.370963730244114, 0.0)
(-25.709660789848627, 5.711953553818219, 0.0)
(-25.482354421721553, 5.049844897984272, 0.0)
(-25.25398310965101, 4.38463336707904, 0.0)
(-25.024546892081332, 3.7163191944818905, 0.0)
(-24.794046193178318, 3.044904923502493, 0.0)
(-24.56248057867313, 2.3703879522769, 0.0)
(-24.329851422420376, 1.6927765038033584, 0.0)
(-24.09615537600453, 1.012050542448378, 0.0)
(-23.861396843360115, 0.32823641249308366, 0.0)
(-23.62557330235118, -0.3586809740390109, 0.0)
(-23.38868422777266, -1.0487047498256956, 0.0)
(-23.150731309877102, -1.7418248197182962, 0.0)
(-22.9117137826343, -2.4380457604410566, 0.0)
(-22.671630637445308, -3.1373735857154657, 0.0)
(-22.43048389285649, -3.8397962585212113, 0.0)
(-22.188271946121137, -4.545323334434556, 0.0)
(-21.944995331487096, -5.253951628269633, 0.0)
(-21.70065404895786, -5.965681140005664, 0.0)
(-21.455248098529438, -6.680511869666468, 0.0)
(-21.208776514041208, -7.39844956160325, 0.0)
(-20.961242193978308, -8.119476982742654, 0.0)
(-20.712640785238637, -8.843620007204876, 0.0)
(-20.46297685278896, -9.570851510282694, 0.0)
(-20.212245122201388, -10.301202814197708, 0.0)
(-19.960454370105886, -11.034621823872328, 0.0)
(-19.707595442726014, -11.771162868042211, 0.0)
(-19.453672204452033, -12.510803012273698, 0.0)
(-19.19868448927343, -13.253543242849886, 0.0)
(-18.94263160847141, -13.99938764089319, 0.0)
(-18.685513994413665, -14.74833364275699, 0.0)
(-18.42733176697901, -15.500380538429184, 0.0)
(-18.168085964263042, -16.255522185638114, 0.0)
(-17.90777251679055, -17.013782662776535, 0.0)
(-17.646398233057695, -17.775121692289986, 0.0)
(-17.383958057580625, -18.539569180838797, 0.0)
(-17.120452752890497, -19.30712061507424, 0.0)
(-16.855882780302093, -20.077773267229063, 0.0)
(-16.59024684071876, -20.85153480846199, 0.0)
(-16.323548831432824, -21.628382225282422, 0.0)
(-16.0557848551529, -22.40833853117543, 0.0)
(-15.786956210974118, -23.191396054991273, 0.0)
(-15.517061409223235, -23.977563581981713, 0.0)
(-15.246104918923734, -24.766814756368774, 0.0)
(-14.974082271050882, -25.559175933937937, 0.0)
(-14.700992911075318, -26.354650373989955, 0.0)
(-14.42684297161351, -27.153201942815414, 0.0)
(-14.151626320049168, -27.954866774122678, 0.0)
(-13.875345000586123, -28.759632823351765, 0.0)
(-13.597998708840084, -29.567501881875884, 0.0)
(-13.319588357967852, -30.378468575552162, 0.0)
(-13.040112420230042, -31.192541893479884, 0.0)
(-12.75957187776283, -32.0097160559057, 0.0)
(-12.47796838480589, -32.82998133823253, 0.0)
(-12.195299057956472, -33.65335469495788, 0.0)
(-11.911563865865002, -34.47983630484511, 0.0)
(-11.626766158990574, -35.30940648120911, 0.0)
(-11.34090307002177, -36.142082072630615, 0.0)
(-11.053974987783779, -36.97786079301589, 0.0)
(-10.76598091760934, -37.81674847941471, 0.0)
(-10.476925071008637, -38.658720411541225, 0.0)
(-10.186801303324742, -39.503812652054734, 0.0)
(-9.895613768380663, -40.35200082283281, 0.0)
(-9.603364122229031, -41.20327521631555, 0.0)
(-9.310049055086743, -42.057655247596955, 0.0)
(-9.015668381362957, -42.91514200139501, 0.0)
(-8.720222250546414, -43.7757345979109, 0.0)
(-8.423713030220277, -44.639419162750656, 0.0)
(-8.12613835280402, -45.506209570292754, 0.0)
(-7.827497297563042, -46.376111209572315, 0.0)
(-7.527794901588841, -47.249094581824764, 0.0)
(-7.227026313163613, -48.12518810044614, 0.0)
(-6.925192964154817, -49.004383379661846, 0.0)
(-6.622294947247859, -49.88667987679631, 0.0)
(-6.3183305775008165, -50.772087449038835, 0.0)
(-6.013304813239671, -51.660577089246814, 0.0)
(-5.707212889140983, -52.55217667569346, 0.0)
(-5.400056200645281, -53.446878044479305, 0.0)
(-5.091833394789035, -54.344689104072714, 0.0)
(-4.782548627386596, -55.24558556128261, 0.0)
(-4.472197244346724, -56.149594620459666, 0.0)
(-4.1607827676800255, -57.05669569881351, 0.0)
(-3.848302739694077, -57.96690315718898, 0.0)
(-3.53475694094157, -58.880218274307595, 0.0)
(-3.220147768835197, -59.79662704815857, 0.0)
(-2.904474648349023, -60.716132839816694, 0.0)
(-2.5877359487718508, -61.63874516985821, 0.0)
(-2.2634540749862393, -62.583163291406855, 0.0)
(-1.9391283035464135, -63.527736381314526, 0.0)
(-1.615539237603758, -64.47020529816093, 0.0)
(-0.7124860005174325, -67.93861724232136, -5.425109874650181)
(-0.703733592540037, -67.9810415423748, -5.634113363895213)
(-0.6941905076998471, -68.02209952452674, -5.287457159116065)
(-0.7092676214508817, -67.96838267855794, -5.561602651161097)
(-0.6971155064809773, -68.02177117487098, -5.275531061749634)
(-0.704271781567168, -68.0006531572337, -5.151498541495828)
(-0.7136878959702073, -67.96076467986538, -5.517863289449181)
(-0.7214361932838557, -67.94424261655278, -5.434779305735952)
(-0.7135664495748087, -67.97504570831927, -5.584611487258341)
(-0.7196183739164467, -67.95339580252585, -5.477257538040897)
(-0.7080881814300692, -68.00579686141111, -5.1650343958157245)
(-0.7052994339681492, -68.02593686983626, -5.2728525687170835)
(-0.7091504096703535, -68.02217483915163, -5.245006294140338)
(-0.7150175020783728, -67.99962780282156, -5.123544370114331)
(-0.726690154598513, -67.95545830676062, -5.480197687441009)
(-0.7142454039882792, -68.00876932740125, -5.167175937432847)
(-0.7065308130343656, -68.04445088227531, -5.36642821493238)
(-0.727777611169672, -67.96648536710815, -5.529000870603868)
(-0.7245983844337274, -67.98661139064197, -5.625886563198622)
(-0.7240763310846651, -67.99725411626811, -5.677903526694811)
(-0.7259015410169787, -67.99963220883086, -5.106287486460166)
(-0.7258732075279616, -67.99403458115269, -5.659510508838615)
(-0.7311923102875991, -67.98439603228302, -5.609218117536035)
(-0.7387242455324554, -67.96702584468247, -5.522442609337567)
(-0.7154495418369764, -68.0538017032332, -5.3958401761467165)
(-0.7244015292346841, -68.03206038090774, -5.264558806740508)
(-0.731263741444588, -68.0020011017375, -5.109896405491079)
(-0.7440029086090905, -67.96718407252821, -5.521413032005034)
(-0.7243113740540639, -68.04089131917291, -5.308247545563579)
(-0.7382343265945515, -68.00257826084781, -5.1047541941979215)
(-0.7501869175396695, -67.95450521371652, -5.464813140259072)
(-0.7365177934207696, -68.02374616053753, -5.20387239903295)
(-0.749492081350133, -67.97266412782906, -5.5443564644049586)
(-0.7332818057310134, -68.03369985966043, -5.256968780932565)
(-0.7521299575729867, -67.97935880025798, -5.571368355007723)
(-0.7369274867336648, -68.03679804019343, -5.268525910926652)
(-0.7528649355003443, -67.97543049210425, -5.555559750201096)
(-0.7431076048992753, -68.03146205363274, -5.232985928907466)
(-0.7604662960330761, -67.96567048426994, -5.510573865662074)
(-0.7467554172028179, -68.01778947433654, -5.1652563618880665)
(-0.7397264985785986, -68.0638369116829, -5.4003048561235705)
(-0.7572085235998672, -67.99862904547663, -5.65847282984535)
(-0.7454006458092504, -68.04379252842689, -5.291195912631209)
(-0.7654105897926715, -67.96925079650427, -5.525427937386882)
(-0.7582901564113641, -68.01678776433636, -5.147810531334122)
(-0.7477205414676606, -68.05749802064122, -5.356520400407151)
(-0.7684344860348942, -67.98146679755885, -5.57855857697182)
(-0.7576958958202511, -68.02293084077701, -5.1780305751008004)
(-0.7531251391433579, -68.06110943821989, -5.363388588641404)
(-0.7750268587740384, -67.98182110673459, -5.576247138902666)
(-0.7648256099452869, -68.02143288650275, -5.166068355076232)
(-0.7558745979150325, -68.05643253430802, -5.339895287868906)
(-0.7796215058522635, -67.97069285027482, -5.530496546130893)
(-0.7750666740339731, -68.00977733139652, -5.103052721214967)
(-0.7661834311600028, -68.0446576404191, -5.269560343111767)
(-0.7584119155893516, -68.07547737742725, -5.433692172860919)
(-0.7825102237733679, -67.9898141494349, -5.61297296605873)
(-0.7739991899871678, -68.02345589384464, -5.167904424469398)
(-0.766358439824362, -68.05392626336771, -5.3124294912583085)
(-0.7982695639370387, -67.96079461926287, -5.484334781013057)
(-0.789523702642479, -67.99537250501264, -5.633216394097233)
(-0.781590710953007, -68.0270050577917, -5.178267095955765)
(-0.7744464667491254, -68.0557835916002, -5.315941628543469)
(-0.7680683670256442, -68.08180187607915, -5.45188080305906)
(-0.7948856235720865, -67.98831669821416, -5.605135933365803)
(-0.7876033508174632, -68.0177263927663, -5.132173132708512)
(-0.7857368394719386, -68.0474370487178, -5.262605647427898)
(-0.7794631686574688, -68.07318000931289, -5.392674418013345)
(-0.8084394532326571, -67.97349487845656, -5.543060774749242)
(-0.8012899722778262, -68.0024950232442, -5.666226895039502)
(-0.7947015547039522, -68.02948936246376, -5.181804458374047)
(-0.7886605590527389, -68.05453513807777, -5.296032989183503)
(-0.7831524831708162, -68.07768678389412, -5.409034746565666)
(-0.8186876745452039, -67.97539514796087, -5.544814427278919)
(-0.8119600191534744, -68.00292652481151, -5.661919686180131)
(-0.805740664349051, -68.02865781257184, -5.169991511396606)
(-0.8000190244379836, -68.05263203396773, -5.278882529427341)
(-0.7947838351689616, -68.07489282493917, -5.3867594618138215)
(-0.7900251067782846, -68.09548555264341, -5.4935827217093)
(-0.8210570752992088, -67.9914668714992, -5.62039934842786)
(-0.8153153787888686, -68.01565077973392, -5.1144603327209275)
(-0.8099569655630233, -68.03848721585159, -5.209632424037656)
(-0.8049747258107656, -68.06000995887509, -5.303970023645258)
(-0.804992771975552, -68.08228095251825, -5.4060931005055775)
(-0.8389455156390707, -67.97002357082438, -5.532621499188206)
(-0.8332330435280656, -67.99412494677395, -5.6299136953006075)
(-0.8278729978830924, -68.01698898573592, -5.116193353172441)
(-0.8228631692130505, -68.0386442552973, -5.206880857413916)
(-0.8181946943453058, -68.05911398817179, -5.296881152210119)
(-0.8138635917947125, -68.07842593152617, -5.386174351033665)
(-0.8098611876023467, -68.09660482450559, -5.474733551155521)
(-0.8448750877241256, -67.98235347031698, -5.586941592230166)
(-0.8399458893128333, -68.00387935531624, -5.671165151463277)
(-0.8352848957281587, -68.02448227312527, -5.139964735227836)
(-0.8352518031165482, -68.04623278194914, -5.226485585974757)
(-0.8309620257350184, -68.06541479964183, -5.3119511633880565)
(-0.8269777066708612, -68.08356178782981, -5.396840020281987)
(-0.823291629251355, -68.10069265101647, -5.481129408925028)
(-0.860301052049362, -67.98215549463849, -5.590437383754885)
(-0.8556930146329415, -68.00257779608052, -5.670725262125442)
(-0.8513277403729126, -68.02216933186199, -5.132755498077513)
(-0.847203296401082, -68.04094624036318, -5.20772918282691)
(-0.8433141836071476, -68.05892161934976, -5.282230329393203)
(-0.8396591835762451, -68.07611230282103, -5.356249209242326)
(-0.8362338949281661, -68.09253318026694, -5.429772460205553)
(-0.8330352546588369, -68.10819940312611, -5.502786128698021)
(-0.87205741129647, -67.98515460128777, -5.602046200847741)
(-0.871910290422471, -68.00575547824533, -5.677938384259878)
(-0.8678451857484951, -68.02430145473159, -5.132228751689641)
(-0.8639970570109876, -68.0421180148011, -5.203570315781691)
(-0.8603646044733907, -68.05921719661195, -5.2745418807933495)
(-0.8569449171568975, -68.07560988477789, -5.345129961617069)
(-0.853735422882234, -68.09130767530728, -5.415323198472487)
(-0.8507340000578435, -68.10632267553558, -5.485111714629652)
(-0.8479368943807003, -68.12066583031827, -5.554482619218183)
(-0.8887112488284614, -67.99502874207339, -5.650210235000874)
(-0.8850326838870061, -68.01245712807902, -5.716384376500411)
(-0.8815215626032404, -68.02933263697122, -5.155126672107787)
(-0.8781739784243489, -68.04566230114362, -5.217005526372482)
(-0.8749902144447511, -68.06145606542198, -5.2785671428290595)
(-0.8719687467307906, -68.0767232613331, -5.339805954246273)
(-0.8691047612766297, -68.0914701896339, -5.400708946575062)
(-0.8663982911077107, -68.10570744180598, -5.461273516397057)
(-0.8668758287592105, -68.12058859375998, -5.527334865368662)
(-0.8644101498243992, -68.13383606736288, -5.5931386143104564)
(-0.907411655810088, -68.00449740559107, -5.686055067657183)
(-0.9040603058935491, -68.02078406068651, -5.119219674449179)
(-0.900860228813532, -68.03657938727724, -5.178346408193364)
(-0.8978096403287162, -68.05188917126011, -5.237231934047287)
(-0.8949072812155208, -68.06671983735899, -5.295869419144778)
(-0.8921521645933757, -68.08107792925696, -5.354252076956472)
(-0.8895427181705093, -68.09496985653016, -5.412373225488008)
(-0.8870768790384125, -68.10840164119328, -5.470225156039432)
(-0.884754835320276, -68.12138064365031, -5.527802535216237)
(-0.8825742740876408, -68.13391403176139, -5.58510262040667)
(-0.8805335830253683, -68.14600742257078, -5.642115225241623)
(-0.9259571450554416, -68.01265260900306, -5.72703533517082)
(-0.9230948060750621, -68.02756004263989, -5.145017669337575)
(-0.92034620753374, -68.0421027773924, -5.196184489420303)
(-0.9177112170068182, -68.05628640253309, -5.247144993104223)
(-0.9151867235900959, -68.07011339009678, -5.297889169866444)
(-0.9127737694438347, -68.08359234047757, -5.348422831414141)
(-0.9122086064983028, -68.09736446188822, -5.400317450545158)
(-0.9099029988552312, -68.11022331710645, -5.455441456681681)
(-0.9077275677978373, -68.12267440971729, -5.510356220937489)
(-0.9056824494188007, -68.13472326254569, -5.565057638060976)
(-0.903767312159109, -68.14637511479398, -5.6195410427935375)
(-0.9019786513938288, -68.15763325253347, -5.673797563576967)
(-0.9504862104355484, -68.01908467466492, -5.116861790140483)
(-0.9478809113918896, -68.03308682231703, -5.16578718816585)
(-0.9453795016052022, -68.0467634728384, -5.214558443575375)
(-0.9429811135864754, -68.06011895342195, -5.2631744823591315)
(-0.9406832485469281, -68.0731545000632, -5.311625695063315)
(-0.9384880270020826, -68.08587664884779, -5.359915180879373)
(-0.9363935198138118, -68.09828712723275, -5.408034172957341)
(-0.9343999849959888, -68.11039079486285, -5.455982229557613)
(-0.9325049860358878, -68.12218997281397, -5.503753010502502)
(-0.9307100845291905, -68.13368965134978, -5.5513450530391975)
(-0.9290125908494591, -68.14489229659516, -5.598752681365753)
(-0.9274132478331593, -68.15580356760213, -5.645978182976785)
(-0.9259102839813201, -68.16642537746232, -5.6930124980378025)
(-0.9783779153653147, -68.02098331403214, -5.1243282586846615)
(-0.9761430470464596, -68.03406976882063, -5.166636982290745)
(-0.9739872737178916, -68.0469166231714, -5.2088147903196305)
(-0.9719070611752962, -68.05952536879518, -5.250858572322674)
(-0.9699035718413034, -68.07189869923613, -5.292764287403943)
(-0.9679777618788417, -68.08404114157321, -5.334533525370868)
(-0.9655622139976225, -68.09582636212174, -5.379137843144123)
(-0.9636655728047046, -68.10752263088833, -5.424910673613725)
(-0.961860299751039, -68.1189448546399, -5.470555792538519)
(-0.9601466828805552, -68.13009613706471, -5.516071023099861)
(-0.9585226310799423, -68.14097777674573, -5.561450354946792)
(-0.9569891842514233, -68.15159409013475, -5.606695240567042)
(-0.9555458049687908, -68.16194687217191, -5.651799310891805)
(-0.9541923483288455, -68.17203940813447, -5.696761557200515)
(-0.9529261387386756, -68.18187315482963, -5.741577029160673)
(-1.009341215857864, -68.03058035751079, -5.162677073265017)
(-1.0073445764579902, -68.04282110334246, -5.2030089450858705)
(-1.0054183017967195, -68.05484771790114, -5.243244302741102)
(-1.0035620625999486, -68.06666204522058, -5.283380738672652)
(-1.0017765786221715, -68.07826655572643, -5.32341664386518)
(-1.000061560320553, -68.08966342935331, -5.363350602798698)
(-0.9984157020755958, -68.10085335601596, -5.403177568172441)
(-0.9968398872530732, -68.11184013830307, -5.442899991666694)
(-0.995333293160823, -68.12262443823002, -5.482512134049211)
(-0.993894439803871, -68.133207647482, -5.52201124245204)
(-0.9925250014198672, -68.14359364522032, -5.561399265784946)
(-0.9912243278895109, -68.15378365867372, -5.600671978728799)
(-0.9899910254738589, -68.16377926929137, -5.639827172179388)
(-0.9888255464230483, -68.17358303433856, -5.678863798198895)
(-0.9877278914963346, -68.18319699793962, -5.717779555428141)
(-0.9866970556890428, -68.19262356473159, -5.75657475061754)
(-0.9857325741050318, -68.20186402007128, -5.129968635753183)
(-1.0471528577844824, -68.0439254977052, -5.201516721473831)
(-1.0455354782585313, -68.055324240207, -5.2362294310502575)
(-1.0439694429915871, -68.06656728810623, -5.270856638580165)
(-1.0424563795994592, -68.07765744661921, -5.305398814292431)
(-1.0409963723675746, -68.08859593035926, -5.339853639273869)
(-1.0352984369391638, -68.09786347701095, -5.375413095742184)
(-1.0337971978034375, -68.10847749669733, -5.41333327756806)
(-1.0323587725121661, -68.11890964865519, -5.4511790621267515)
(-1.0309842077947118, -68.12916206410394, -5.488949773284799)
(-1.0296718230220385, -68.13923466744774, -5.526640585406126)
(-1.0284230071884473, -68.14913005207346, -5.564251889489202)
(-1.027236565467648, -68.15884894073794, -5.60178089652013)
(-1.026112984029547, -68.16839316195768, -5.639226479385377)
(-1.0250529602141558, -68.17776465804887, -5.676587641512676)
(-1.0240532327728746, -68.18696300698763, -5.713860069630383)
(-1.0231174875786275, -68.1959919547899, -5.751045260923262)
(-1.0222423825258962, -68.20485120252539, -5.114373085173336)
(-1.0214299267660993, -68.21354335096257, -5.1491881076991435)
(-1.020679174467062, -68.22206971350046, -5.183921321529022)
(-1.0874823365573065, -68.05709584883944, -5.255904963200696)
(-1.086073910470765, -68.06773092659948, -5.289036503656393)
